2022-04-06T09:08:53.750805+02:00,65
2022-04-06T09:08:53.751090+02:00,40
2022-04-06T09:08:53.751382+02:00,-2
2022-04-06T09:08:53.751674+02:00,-7
2022-04-06T09:08:53.751952+02:00,40
2022-04-06T09:08:53.752230+02:00,64
2022-04-06T09:08:53.752625+02:00,37
2022-04-06T09:08:53.752965+02:00,8
2022-04-06T09:08:53.753262+02:00,4
2022-04-06T09:08:53.753547+02:00,36
2022-04-06T09:08:53.753840+02:00,65
2022-04-06T09:08:53.754129+02:00,52
2022-04-06T09:08:53.754434+02:00,29
2022-04-06T09:08:53.754736+02:00,25
2022-04-06T09:08:53.755028+02:00,64
2022-04-06T09:08:53.755323+02:00,117
2022-04-06T09:08:53.755606+02:00,101
2022-04-06T09:08:53.755887+02:00,36
2022-04-06T09:08:53.756286+02:00,3
2022-04-06T09:08:53.756579+02:00,21
2022-04-06T09:08:53.756866+02:00,45
2022-04-06T09:08:53.757155+02:00,27
2022-04-06T09:08:53.757443+02:00,7
2022-04-06T09:08:53.757761+02:00,28
2022-04-06T09:08:53.758048+02:00,72
2022-04-06T09:08:53.758332+02:00,101
2022-04-06T09:08:53.758614+02:00,83
2022-04-06T09:08:53.758903+02:00,21
2022-04-06T09:08:53.759189+02:00,-6
2022-04-06T09:08:53.759466+02:00,41
2022-04-06T09:08:53.759742+02:00,100
2022-04-06T09:08:53.760123+02:00,89
2022-04-06T09:08:53.760414+02:00,33
2022-04-06T09:08:53.760694+02:00,3
2022-04-06T09:08:53.760977+02:00,23
2022-04-06T09:08:53.761262+02:00,72
2022-04-06T09:08:53.761552+02:00,74
2022-04-06T09:08:53.761833+02:00,33
2022-04-06T09:08:53.762117+02:00,9
2022-04-06T09:08:53.762397+02:00,38
2022-04-06T09:08:53.762685+02:00,84
2022-04-06T09:08:53.763003+02:00,77
2022-04-06T09:08:53.763322+02:00,35
2022-04-06T09:08:53.763717+02:00,25
2022-04-06T09:08:53.764013+02:00,60
2022-04-06T09:08:53.764302+02:00,100
2022-04-06T09:08:53.764588+02:00,114
2022-04-06T09:08:53.764871+02:00,90
2022-04-06T09:08:53.765153+02:00,43
2022-04-06T09:08:53.765437+02:00,20
2022-04-06T09:08:53.765718+02:00,57
2022-04-06T09:08:53.766000+02:00,88
2022-04-06T09:08:53.766282+02:00,71
2022-04-06T09:08:53.766558+02:00,51
2022-04-06T09:08:53.766833+02:00,41
2022-04-06T09:08:53.767108+02:00,57
