timestamp,signal
2022-03-28T09:49:47.182069+02:00,12
2022-03-28T09:49:47.182471+02:00,4
2022-03-28T09:49:47.199984+02:00,16
2022-03-28T09:49:47.200542+02:00,36
2022-03-28T09:49:47.200975+02:00,34
2022-03-28T09:49:47.201415+02:00,10
2022-03-28T09:49:47.201849+02:00,9
2022-03-28T09:49:47.202365+02:00,36
2022-03-28T09:49:47.202810+02:00,56
2022-03-28T09:49:47.203222+02:00,70
2022-03-28T09:49:47.203624+02:00,71
2022-03-28T09:49:47.204026+02:00,64
2022-03-28T09:49:47.204464+02:00,49
2022-03-28T09:49:47.204947+02:00,33
2022-03-28T09:49:47.205364+02:00,24
2022-03-28T09:49:47.226257+02:00,23
2022-03-28T09:49:47.227190+02:00,23
2022-03-28T09:49:47.227748+02:00,33
2022-03-28T09:49:47.228174+02:00,41
2022-03-28T09:49:47.228631+02:00,43
2022-03-28T09:49:47.229044+02:00,40
2022-03-28T09:49:47.229450+02:00,49
2022-03-28T09:49:47.229939+02:00,68
2022-03-28T09:49:47.230358+02:00,80
2022-03-28T09:49:47.230766+02:00,89
2022-03-28T09:49:47.231287+02:00,81
2022-03-28T09:49:47.231730+02:00,36
2022-03-28T09:49:47.248709+02:00,13
2022-03-28T09:49:47.249285+02:00,43
2022-03-28T09:49:47.249750+02:00,60
2022-03-28T09:49:47.250164+02:00,41
2022-03-28T09:49:47.250608+02:00,17
2022-03-28T09:49:47.251023+02:00,12
2022-03-28T09:49:47.251427+02:00,32
2022-03-28T09:49:47.251831+02:00,42
2022-03-28T09:49:47.252259+02:00,54
2022-03-28T09:49:47.252685+02:00,56
2022-03-28T09:49:47.253086+02:00,53
2022-03-28T09:49:47.253485+02:00,60
2022-03-28T09:49:47.253884+02:00,76
2022-03-28T09:49:47.275038+02:00,80
2022-03-28T09:49:47.275626+02:00,65
2022-03-28T09:49:47.276150+02:00,38
2022-03-28T09:49:47.276994+02:00,34
2022-03-28T09:49:47.277428+02:00,43
2022-03-28T09:49:47.277835+02:00,42
2022-03-28T09:49:47.278242+02:00,26
2022-03-28T09:49:47.278739+02:00,13
2022-03-28T09:49:47.279157+02:00,25
2022-03-28T09:49:47.279601+02:00,48
2022-03-28T09:49:47.280007+02:00,52
2022-03-28T09:49:47.280408+02:00,36
2022-03-28T09:49:47.297503+02:00,17
2022-03-28T09:49:47.298073+02:00,12
2022-03-28T09:49:47.298552+02:00,25
2022-03-28T09:49:47.298971+02:00,36
2022-03-28T09:49:47.299380+02:00,45
2022-03-28T09:49:47.299871+02:00,53
2022-03-28T09:49:47.300320+02:00,60
2022-03-28T09:49:47.300749+02:00,71
2022-03-28T09:49:47.301158+02:00,84
2022-03-28T09:49:47.301563+02:00,82
2022-03-28T09:49:47.301965+02:00,64
2022-03-28T09:49:47.302445+02:00,43
2022-03-28T09:49:47.302857+02:00,35
2022-03-28T09:49:47.323763+02:00,48
2022-03-28T09:49:47.324342+02:00,55
2022-03-28T09:49:47.324886+02:00,34
2022-03-28T09:49:47.325320+02:00,11
2022-03-28T09:49:47.325730+02:00,18
2022-03-28T09:49:47.326136+02:00,29
2022-03-28T09:49:47.326951+02:00,28
2022-03-28T09:49:47.327496+02:00,32
2022-03-28T09:49:47.327924+02:00,43
2022-03-28T09:49:47.328352+02:00,54
2022-03-28T09:49:47.328818+02:00,48
2022-03-28T09:49:47.329250+02:00,25
2022-03-28T09:49:47.346227+02:00,-12
2022-03-28T09:49:47.347134+02:00,-39
2022-03-28T09:49:47.347580+02:00,-23
2022-03-28T09:49:47.347990+02:00,16
2022-03-28T09:49:47.348488+02:00,54
2022-03-28T09:49:47.348964+02:00,72
2022-03-28T09:49:47.349373+02:00,76
2022-03-28T09:49:47.349776+02:00,87
2022-03-28T09:49:47.350184+02:00,108
2022-03-28T09:49:47.350589+02:00,123
2022-03-28T09:49:47.351073+02:00,145
2022-03-28T09:49:47.351532+02:00,179
2022-03-28T09:49:47.351937+02:00,196
2022-03-28T09:49:47.373762+02:00,196
2022-03-28T09:49:47.374327+02:00,195
2022-03-28T09:49:47.374845+02:00,193
2022-03-28T09:49:47.375297+02:00,192
2022-03-28T09:49:47.375735+02:00,182
2022-03-28T09:49:47.376143+02:00,186
2022-03-28T09:49:47.376894+02:00,194
2022-03-28T09:49:47.377366+02:00,183
2022-03-28T09:49:47.377745+02:00,166
2022-03-28T09:49:47.378089+02:00,160
2022-03-28T09:49:47.378500+02:00,153
2022-03-28T09:49:47.378886+02:00,144
2022-03-28T09:49:47.396223+02:00,125
2022-03-28T09:49:47.397029+02:00,107
2022-03-28T09:49:47.397460+02:00,87
2022-03-28T09:49:47.397809+02:00,64
2022-03-28T09:49:47.398144+02:00,52
2022-03-28T09:49:47.398475+02:00,64
2022-03-28T09:49:47.398806+02:00,66
2022-03-28T09:49:47.399136+02:00,69
2022-03-28T09:49:47.399501+02:00,82
2022-03-28T09:49:47.399901+02:00,100
2022-03-28T09:49:47.400235+02:00,96
2022-03-28T09:49:47.400560+02:00,60
2022-03-28T09:49:47.400913+02:00,35
2022-03-28T09:49:47.421290+02:00,33
2022-03-28T09:49:47.421762+02:00,42
2022-03-28T09:49:47.422120+02:00,49
2022-03-28T09:49:47.422455+02:00,49
2022-03-28T09:49:47.422789+02:00,54
2022-03-28T09:49:47.423127+02:00,57
2022-03-28T09:49:47.423570+02:00,57
2022-03-28T09:49:47.423919+02:00,48
2022-03-28T09:49:47.424258+02:00,22
2022-03-28T09:49:47.424607+02:00,10
2022-03-28T09:49:47.424974+02:00,22
2022-03-28T09:49:47.425336+02:00,51
2022-03-28T09:49:47.444977+02:00,50
2022-03-28T09:49:47.445437+02:00,21
2022-03-28T09:49:47.445792+02:00,5
2022-03-28T09:49:47.446134+02:00,19
2022-03-28T09:49:47.446558+02:00,51
2022-03-28T09:49:47.446900+02:00,67
2022-03-28T09:49:47.447262+02:00,53
2022-03-28T09:49:47.447977+02:00,49
2022-03-28T09:49:47.448335+02:00,58
2022-03-28T09:49:47.448674+02:00,58
2022-03-28T09:49:47.449002+02:00,58
2022-03-28T09:49:47.449357+02:00,52
2022-03-28T09:49:47.449703+02:00,40
2022-03-28T09:49:47.472581+02:00,56
2022-03-28T09:49:47.473137+02:00,69
2022-03-28T09:49:47.473586+02:00,44
2022-03-28T09:49:47.474015+02:00,3
2022-03-28T09:49:47.474392+02:00,-28
2022-03-28T09:49:47.474813+02:00,-58
2022-03-28T09:49:47.475169+02:00,-83
2022-03-28T09:49:47.475513+02:00,-84
2022-03-28T09:49:47.475879+02:00,-77
2022-03-28T09:49:47.476254+02:00,-77
2022-03-28T09:49:47.477021+02:00,-75
2022-03-28T09:49:47.477364+02:00,-71
2022-03-28T09:49:47.486207+02:00,-65
2022-03-28T09:49:47.488259+02:00,-58
2022-03-28T09:49:47.488600+02:00,-41
2022-03-28T09:49:47.488938+02:00,-9
2022-03-28T09:49:47.489299+02:00,18
2022-03-28T09:49:47.489661+02:00,45
2022-03-28T09:49:47.490011+02:00,58
2022-03-28T09:49:47.490365+02:00,43
2022-03-28T09:49:47.508759+02:00,49
2022-03-28T09:49:47.509307+02:00,69
2022-03-28T09:49:47.509714+02:00,86
2022-03-28T09:49:47.510099+02:00,76
2022-03-28T09:49:47.510480+02:00,70
2022-03-28T09:49:47.510870+02:00,76
2022-03-28T09:49:47.511336+02:00,86
2022-03-28T09:49:47.511729+02:00,91
2022-03-28T09:49:47.512148+02:00,80
2022-03-28T09:49:47.512548+02:00,66
2022-03-28T09:49:47.512928+02:00,64
2022-03-28T09:49:47.513331+02:00,71
2022-03-28T09:49:47.513710+02:00,86
2022-03-28T09:49:47.536678+02:00,89
2022-03-28T09:49:47.537260+02:00,83
2022-03-28T09:49:47.537735+02:00,75
2022-03-28T09:49:47.538129+02:00,80
2022-03-28T09:49:47.538554+02:00,96
2022-03-28T09:49:47.538938+02:00,105
2022-03-28T09:49:47.539318+02:00,116
2022-03-28T09:49:47.539748+02:00,123
2022-03-28T09:49:47.540203+02:00,117
2022-03-28T09:49:47.540610+02:00,118
2022-03-28T09:49:47.541064+02:00,123
2022-03-28T09:49:47.541457+02:00,123
2022-03-28T09:49:47.557601+02:00,105
2022-03-28T09:49:47.558160+02:00,82
2022-03-28T09:49:47.558581+02:00,71
2022-03-28T09:49:47.558988+02:00,73
2022-03-28T09:49:47.559394+02:00,68
2022-03-28T09:49:47.559798+02:00,51
2022-03-28T09:49:47.560196+02:00,54
2022-03-28T09:49:47.560592+02:00,80
2022-03-28T09:49:47.561103+02:00,100
2022-03-28T09:49:47.561526+02:00,87
2022-03-28T09:49:47.561918+02:00,58
2022-03-28T09:49:47.562339+02:00,48
2022-03-28T09:49:47.562768+02:00,56
2022-03-28T09:49:47.583810+02:00,56
2022-03-28T09:49:47.584364+02:00,38
2022-03-28T09:49:47.584822+02:00,35
2022-03-28T09:49:47.585266+02:00,52
2022-03-28T09:49:47.585706+02:00,71
2022-03-28T09:49:47.586225+02:00,69
2022-03-28T09:49:47.586775+02:00,29
2022-03-28T09:49:47.587938+02:00,0
2022-03-28T09:49:47.588474+02:00,6
2022-03-28T09:49:47.589049+02:00,37
2022-03-28T09:49:47.589486+02:00,44
2022-03-28T09:49:47.589915+02:00,18
2022-03-28T09:49:47.607640+02:00,-10
2022-03-28T09:49:47.608315+02:00,-24
2022-03-28T09:49:47.608857+02:00,-13
2022-03-28T09:49:47.609362+02:00,12
2022-03-28T09:49:47.609866+02:00,21
2022-03-28T09:49:47.610319+02:00,-3
2022-03-28T09:49:47.610759+02:00,-21
2022-03-28T09:49:47.611195+02:00,-4
2022-03-28T09:49:47.611634+02:00,21
2022-03-28T09:49:47.612065+02:00,24
2022-03-28T09:49:47.612500+02:00,22
2022-03-28T09:49:47.612931+02:00,22
2022-03-28T09:49:47.613354+02:00,17
2022-03-28T09:49:47.632557+02:00,6
2022-03-28T09:49:47.633122+02:00,4
2022-03-28T09:49:47.633640+02:00,22
2022-03-28T09:49:47.634094+02:00,44
2022-03-28T09:49:47.634533+02:00,40
2022-03-28T09:49:47.634970+02:00,16
2022-03-28T09:49:47.635401+02:00,2
2022-03-28T09:49:47.635833+02:00,9
2022-03-28T09:49:47.636340+02:00,22
2022-03-28T09:49:47.636788+02:00,21
2022-03-28T09:49:47.637219+02:00,39
2022-03-28T09:49:47.637700+02:00,59
2022-03-28T09:49:47.655074+02:00,61
2022-03-28T09:49:47.655750+02:00,51
2022-03-28T09:49:47.656223+02:00,66
2022-03-28T09:49:47.656741+02:00,87
2022-03-28T09:49:47.657197+02:00,102
2022-03-28T09:49:47.657710+02:00,107
2022-03-28T09:49:47.658149+02:00,73
2022-03-28T09:49:47.658632+02:00,33
2022-03-28T09:49:47.659075+02:00,29
2022-03-28T09:49:47.659505+02:00,49
2022-03-28T09:49:47.659932+02:00,54
2022-03-28T09:49:47.660362+02:00,52
2022-03-28T09:49:47.660795+02:00,74
2022-03-28T09:49:47.682561+02:00,85
2022-03-28T09:49:47.683137+02:00,56
2022-03-28T09:49:47.683595+02:00,32
2022-03-28T09:49:47.684030+02:00,28
2022-03-28T09:49:47.684472+02:00,26
2022-03-28T09:49:47.684956+02:00,13
2022-03-28T09:49:47.685401+02:00,12
2022-03-28T09:49:47.685837+02:00,34
2022-03-28T09:49:47.686379+02:00,32
2022-03-28T09:49:47.686826+02:00,10
2022-03-28T09:49:47.687262+02:00,-9
2022-03-28T09:49:47.687776+02:00,-13
2022-03-28T09:49:47.703754+02:00,-4
2022-03-28T09:49:47.704294+02:00,-6
2022-03-28T09:49:47.704758+02:00,-17
2022-03-28T09:49:47.705209+02:00,-13
2022-03-28T09:49:47.705651+02:00,-13
2022-03-28T09:49:47.706139+02:00,-8
2022-03-28T09:49:47.706610+02:00,-12
2022-03-28T09:49:47.707056+02:00,-12
2022-03-28T09:49:47.707498+02:00,-18
2022-03-28T09:49:47.707948+02:00,-18
2022-03-28T09:49:47.708389+02:00,-12
2022-03-28T09:49:47.708803+02:00,-7
2022-03-28T09:49:47.709220+02:00,-11
2022-03-28T09:49:47.730002+02:00,-4
2022-03-28T09:49:47.730474+02:00,11
2022-03-28T09:49:47.730871+02:00,17
2022-03-28T09:49:47.731298+02:00,9
2022-03-28T09:49:47.731693+02:00,13
2022-03-28T09:49:47.732074+02:00,37
2022-03-28T09:49:47.732459+02:00,51
2022-03-28T09:49:47.732837+02:00,44
2022-03-28T09:49:47.733214+02:00,28
2022-03-28T09:49:47.733634+02:00,28
2022-03-28T09:49:47.734016+02:00,55
2022-03-28T09:49:47.734390+02:00,90
2022-03-28T09:49:47.753786+02:00,118
2022-03-28T09:49:47.754367+02:00,112
2022-03-28T09:49:47.754818+02:00,74
2022-03-28T09:49:47.755231+02:00,48
2022-03-28T09:49:47.755618+02:00,52
2022-03-28T09:49:47.756001+02:00,54
2022-03-28T09:49:47.756490+02:00,43
2022-03-28T09:49:47.756840+02:00,18
2022-03-28T09:49:47.757238+02:00,1
2022-03-28T09:49:47.757624+02:00,-12
2022-03-28T09:49:47.758001+02:00,-40
2022-03-28T09:49:47.758376+02:00,-37
2022-03-28T09:49:47.758780+02:00,10
2022-03-28T09:49:47.781341+02:00,42
2022-03-28T09:49:47.781956+02:00,33
2022-03-28T09:49:47.782415+02:00,2
2022-03-28T09:49:47.782821+02:00,-8
2022-03-28T09:49:47.783201+02:00,8
2022-03-28T09:49:47.783626+02:00,23
2022-03-28T09:49:47.784017+02:00,39
2022-03-28T09:49:47.784398+02:00,40
2022-03-28T09:49:47.784815+02:00,18
2022-03-28T09:49:47.785206+02:00,-9
2022-03-28T09:49:47.785586+02:00,-38
2022-03-28T09:49:47.785964+02:00,-50
2022-03-28T09:49:47.802547+02:00,-50
2022-03-28T09:49:47.803148+02:00,-59
2022-03-28T09:49:47.803566+02:00,-76
2022-03-28T09:49:47.803961+02:00,-97
2022-03-28T09:49:47.804351+02:00,-92
2022-03-28T09:49:47.804743+02:00,-65
2022-03-28T09:49:47.805174+02:00,-41
2022-03-28T09:49:47.805560+02:00,-45
2022-03-28T09:49:47.805949+02:00,-67
2022-03-28T09:49:47.806435+02:00,-70
2022-03-28T09:49:47.806825+02:00,-46
2022-03-28T09:49:47.807203+02:00,-21
2022-03-28T09:49:47.807645+02:00,-5
2022-03-28T09:49:47.827630+02:00,-19
2022-03-28T09:49:47.828241+02:00,-41
2022-03-28T09:49:47.828702+02:00,-39
2022-03-28T09:49:47.829106+02:00,-18
2022-03-28T09:49:47.829491+02:00,-20
2022-03-28T09:49:47.829874+02:00,-25
2022-03-28T09:49:47.830255+02:00,-3
2022-03-28T09:49:47.830635+02:00,27
2022-03-28T09:49:47.831053+02:00,34
2022-03-28T09:49:47.831444+02:00,20
2022-03-28T09:49:47.831820+02:00,11
2022-03-28T09:49:47.832192+02:00,8
2022-03-28T09:49:47.849968+02:00,18
2022-03-28T09:49:47.850455+02:00,43
2022-03-28T09:49:47.850862+02:00,61
2022-03-28T09:49:47.851245+02:00,67
2022-03-28T09:49:47.851629+02:00,56
2022-03-28T09:49:47.852011+02:00,38
2022-03-28T09:49:47.852438+02:00,33
2022-03-28T09:49:47.852834+02:00,27
2022-03-28T09:49:47.853213+02:00,26
2022-03-28T09:49:47.853586+02:00,27
2022-03-28T09:49:47.853961+02:00,48
2022-03-28T09:49:47.854333+02:00,71
2022-03-28T09:49:47.854705+02:00,70
2022-03-28T09:49:47.881432+02:00,28
2022-03-28T09:49:47.881919+02:00,10
2022-03-28T09:49:47.882357+02:00,24
2022-03-28T09:49:47.882749+02:00,52
2022-03-28T09:49:47.883165+02:00,71
2022-03-28T09:49:47.883587+02:00,86
2022-03-28T09:49:47.883971+02:00,75
2022-03-28T09:49:47.884357+02:00,42
2022-03-28T09:49:47.884737+02:00,28
2022-03-28T09:49:47.885111+02:00,40
2022-03-28T09:49:47.885483+02:00,69
2022-03-28T09:49:47.885852+02:00,74
2022-03-28T09:49:47.900038+02:00,60
2022-03-28T09:49:47.900636+02:00,58
2022-03-28T09:49:47.901097+02:00,55
2022-03-28T09:49:47.901492+02:00,41
2022-03-28T09:49:47.901878+02:00,38
2022-03-28T09:49:47.902257+02:00,42
2022-03-28T09:49:47.902633+02:00,70
2022-03-28T09:49:47.903013+02:00,107
2022-03-28T09:49:47.903394+02:00,105
2022-03-28T09:49:47.903782+02:00,75
2022-03-28T09:49:47.904159+02:00,60
2022-03-28T09:49:47.904533+02:00,74
2022-03-28T09:49:47.904944+02:00,98
2022-03-28T09:49:47.925070+02:00,82
2022-03-28T09:49:47.925636+02:00,40
2022-03-28T09:49:47.926089+02:00,3
2022-03-28T09:49:47.926591+02:00,-8
2022-03-28T09:49:47.927033+02:00,3
2022-03-28T09:49:47.927512+02:00,28
2022-03-28T09:49:47.927953+02:00,43
2022-03-28T09:49:47.928388+02:00,64
2022-03-28T09:49:47.928831+02:00,82
2022-03-28T09:49:47.929270+02:00,124
2022-03-28T09:49:47.929703+02:00,166
2022-03-28T09:49:47.930129+02:00,201
2022-03-28T09:49:47.948814+02:00,219
2022-03-28T09:49:47.949479+02:00,237
2022-03-28T09:49:47.949987+02:00,272
2022-03-28T09:49:47.950446+02:00,292
2022-03-28T09:49:47.950880+02:00,288
2022-03-28T09:49:47.951317+02:00,266
2022-03-28T09:49:47.951749+02:00,265
2022-03-28T09:49:47.952181+02:00,308
2022-03-28T09:49:47.952666+02:00,348
2022-03-28T09:49:47.953099+02:00,336
2022-03-28T09:49:47.953578+02:00,283
2022-03-28T09:49:47.954016+02:00,272
2022-03-28T09:49:47.954448+02:00,317
2022-03-28T09:49:47.973926+02:00,369
2022-03-28T09:49:47.974520+02:00,400
2022-03-28T09:49:47.974936+02:00,411
2022-03-28T09:49:47.975321+02:00,420
2022-03-28T09:49:47.975705+02:00,409
2022-03-28T09:49:47.976102+02:00,408
2022-03-28T09:49:47.976597+02:00,406
2022-03-28T09:49:47.977007+02:00,395
2022-03-28T09:49:47.977421+02:00,403
2022-03-28T09:49:47.977824+02:00,416
2022-03-28T09:49:47.978217+02:00,408
2022-03-28T09:49:47.978599+02:00,405
2022-03-28T09:49:47.997740+02:00,404
2022-03-28T09:49:47.999870+02:00,404
2022-03-28T09:49:48.000812+02:00,395
2022-03-28T09:49:48.001788+02:00,373
2022-03-28T09:49:48.002636+02:00,348
2022-03-28T09:49:48.003496+02:00,314
2022-03-28T09:49:48.004280+02:00,298
2022-03-28T09:49:48.005112+02:00,294
2022-03-28T09:49:48.005794+02:00,279
2022-03-28T09:49:48.006553+02:00,262
2022-03-28T09:49:48.007419+02:00,236
2022-03-28T09:49:48.008129+02:00,203
2022-03-28T09:49:48.008910+02:00,167
2022-03-28T09:49:48.022760+02:00,166
2022-03-28T09:49:48.023676+02:00,165
2022-03-28T09:49:48.024350+02:00,140
2022-03-28T09:49:48.025142+02:00,112
2022-03-28T09:49:48.026124+02:00,99
2022-03-28T09:49:48.026963+02:00,88
2022-03-28T09:49:48.027580+02:00,74
2022-03-28T09:49:48.028096+02:00,39
2022-03-28T09:49:48.029078+02:00,-4
2022-03-28T09:49:48.029791+02:00,-34
2022-03-28T09:49:48.030545+02:00,-37
2022-03-28T09:49:48.031456+02:00,-50
2022-03-28T09:49:48.046613+02:00,-74
2022-03-28T09:49:48.047433+02:00,-98
2022-03-28T09:49:48.048066+02:00,-104
2022-03-28T09:49:48.048594+02:00,-125
2022-03-28T09:49:48.049197+02:00,-163
2022-03-28T09:49:48.049915+02:00,-194
2022-03-28T09:49:48.050787+02:00,-203
2022-03-28T09:49:48.051707+02:00,-198
2022-03-28T09:49:48.052693+02:00,-198
2022-03-28T09:49:48.053447+02:00,-209
2022-03-28T09:49:48.054228+02:00,-251
2022-03-28T09:49:48.055103+02:00,-294
2022-03-28T09:49:48.055985+02:00,-293
2022-03-28T09:49:48.071446+02:00,-282
2022-03-28T09:49:48.072301+02:00,-286
2022-03-28T09:49:48.073069+02:00,-296
2022-03-28T09:49:48.073771+02:00,-309
2022-03-28T09:49:48.074351+02:00,-313
2022-03-28T09:49:48.074939+02:00,-314
2022-03-28T09:49:48.075572+02:00,-301
2022-03-28T09:49:48.076108+02:00,-275
2022-03-28T09:49:48.076792+02:00,-262
2022-03-28T09:49:48.077425+02:00,-261
2022-03-28T09:49:48.077948+02:00,-236
2022-03-28T09:49:48.078561+02:00,-212
2022-03-28T09:49:48.095292+02:00,-209
2022-03-28T09:49:48.096388+02:00,-210
2022-03-28T09:49:48.097237+02:00,-200
2022-03-28T09:49:48.097999+02:00,-179
2022-03-28T09:49:48.099009+02:00,-174
2022-03-28T09:49:48.099701+02:00,-182
2022-03-28T09:49:48.100222+02:00,-185
2022-03-28T09:49:48.100784+02:00,-188
2022-03-28T09:49:48.101361+02:00,-169
2022-03-28T09:49:48.101906+02:00,-130
2022-03-28T09:49:48.102495+02:00,-106
2022-03-28T09:49:48.103032+02:00,-108
2022-03-28T09:49:48.103638+02:00,-136
2022-03-28T09:49:48.121423+02:00,-173
2022-03-28T09:49:48.122096+02:00,-172
2022-03-28T09:49:48.122864+02:00,-131
2022-03-28T09:49:48.123476+02:00,-106
2022-03-28T09:49:48.123992+02:00,-117
2022-03-28T09:49:48.124518+02:00,-121
2022-03-28T09:49:48.125079+02:00,-109
2022-03-28T09:49:48.125724+02:00,-116
2022-03-28T09:49:48.126226+02:00,-129
2022-03-28T09:49:48.126919+02:00,-125
2022-03-28T09:49:48.127366+02:00,-114
2022-03-28T09:49:48.127757+02:00,-99
2022-03-28T09:49:48.143842+02:00,-90
2022-03-28T09:49:48.144510+02:00,-82
2022-03-28T09:49:48.145007+02:00,-83
2022-03-28T09:49:48.145561+02:00,-85
