timestamp,signal
2022-03-28T09:53:31.366303+02:00,59
2022-03-28T09:53:31.366577+02:00,66
2022-03-28T09:53:31.366844+02:00,109
2022-03-28T09:53:31.367114+02:00,146
2022-03-28T09:53:31.367375+02:00,149
2022-03-28T09:53:31.367728+02:00,121
2022-03-28T09:53:31.368001+02:00,85
2022-03-28T09:53:31.368312+02:00,72
2022-03-28T09:53:31.368578+02:00,92
2022-03-28T09:53:31.368837+02:00,101
2022-03-28T09:53:31.369099+02:00,87
2022-03-28T09:53:31.369366+02:00,83
2022-03-28T09:53:31.369641+02:00,80
2022-03-28T09:53:31.369901+02:00,60
2022-03-28T09:53:31.370159+02:00,58
2022-03-28T09:53:31.370414+02:00,74
2022-03-28T09:53:31.370670+02:00,82
2022-03-28T09:53:31.370928+02:00,82
2022-03-28T09:53:31.371293+02:00,77
2022-03-28T09:53:31.371560+02:00,50
2022-03-28T09:53:31.371827+02:00,21
2022-03-28T09:53:31.372098+02:00,4
2022-03-28T09:53:31.372366+02:00,17
2022-03-28T09:53:31.372630+02:00,24
2022-03-28T09:53:31.372891+02:00,13
2022-03-28T09:53:31.373158+02:00,2
2022-03-28T09:53:31.373434+02:00,-23
2022-03-28T09:53:31.373695+02:00,-49
2022-03-28T09:53:31.373956+02:00,-53
2022-03-28T09:53:31.374216+02:00,-41
2022-03-28T09:53:31.374573+02:00,-38
2022-03-28T09:53:31.374844+02:00,-52
2022-03-28T09:53:31.375106+02:00,-46
2022-03-28T09:53:31.375370+02:00,-40
2022-03-28T09:53:31.375640+02:00,-36
2022-03-28T09:53:31.375912+02:00,-23
2022-03-28T09:53:31.376173+02:00,-17
2022-03-28T09:53:31.376491+02:00,-6
2022-03-28T09:53:31.376764+02:00,6
2022-03-28T09:53:31.377026+02:00,16
2022-03-28T09:53:31.377285+02:00,28
2022-03-28T09:53:31.377547+02:00,68
2022-03-28T09:53:31.377805+02:00,70
2022-03-28T09:53:31.378182+02:00,24
2022-03-28T09:53:31.378471+02:00,-20
2022-03-28T09:53:31.378741+02:00,-26
2022-03-28T09:53:31.379003+02:00,-10
2022-03-28T09:53:31.379268+02:00,9
2022-03-28T09:53:31.379574+02:00,7
2022-03-28T09:53:31.379842+02:00,2
2022-03-28T09:53:31.380104+02:00,4
2022-03-28T09:53:31.380368+02:00,8
2022-03-28T09:53:31.380632+02:00,23
2022-03-28T09:53:31.380890+02:00,44
2022-03-28T09:53:31.381147+02:00,59
2022-03-28T09:53:31.381492+02:00,65
2022-03-28T09:53:31.381766+02:00,43
2022-03-28T09:53:31.382074+02:00,36
2022-03-28T09:53:31.382342+02:00,37
2022-03-28T09:53:31.382607+02:00,55
2022-03-28T09:53:31.382826+02:00,73
2022-03-28T09:53:31.383092+02:00,75
2022-03-28T09:53:31.383370+02:00,85
2022-03-28T09:53:31.383636+02:00,69
2022-03-28T09:53:31.383898+02:00,45
2022-03-28T09:53:31.384156+02:00,35
2022-03-28T09:53:31.384413+02:00,29
2022-03-28T09:53:31.384671+02:00,41
2022-03-28T09:53:31.385041+02:00,48
2022-03-28T09:53:31.385313+02:00,64
2022-03-28T09:53:31.385583+02:00,70
2022-03-28T09:53:31.385861+02:00,68
2022-03-28T09:53:31.386128+02:00,67
2022-03-28T09:53:31.386429+02:00,60
2022-03-28T09:53:31.386694+02:00,39
2022-03-28T09:53:31.387015+02:00,35
2022-03-28T09:53:31.387288+02:00,43
2022-03-28T09:53:31.387547+02:00,41
2022-03-28T09:53:31.387807+02:00,33
2022-03-28T09:53:31.388067+02:00,24
2022-03-28T09:53:31.388429+02:00,10
2022-03-28T09:53:31.388702+02:00,16
2022-03-28T09:53:31.388966+02:00,26
2022-03-28T09:53:31.389232+02:00,8
2022-03-28T09:53:31.389561+02:00,-25
2022-03-28T09:53:31.389830+02:00,-42
2022-03-28T09:53:31.390097+02:00,-27
2022-03-28T09:53:31.390361+02:00,-4
2022-03-28T09:53:31.390623+02:00,4
2022-03-28T09:53:31.390882+02:00,20
2022-03-28T09:53:31.391141+02:00,28
2022-03-28T09:53:31.391402+02:00,-21
2022-03-28T09:53:31.391661+02:00,-76
2022-03-28T09:53:31.409521+02:00,-88
2022-03-28T09:53:31.409899+02:00,-69
2022-03-28T09:53:31.410185+02:00,-51
2022-03-28T09:53:31.410456+02:00,-37
2022-03-28T09:53:31.410724+02:00,-27
2022-03-28T09:53:31.410989+02:00,-29
2022-03-28T09:53:31.411256+02:00,-35
2022-03-28T09:53:31.411521+02:00,-33
2022-03-28T09:53:31.411785+02:00,-22
2022-03-28T09:53:31.412097+02:00,-10
2022-03-28T09:53:31.412365+02:00,19
2022-03-28T09:53:31.412626+02:00,59
2022-03-28T09:53:31.433208+02:00,59
2022-03-28T09:53:31.433543+02:00,38
2022-03-28T09:53:31.433821+02:00,34
2022-03-28T09:53:31.434090+02:00,44
2022-03-28T09:53:31.434396+02:00,35
2022-03-28T09:53:31.434668+02:00,10
2022-03-28T09:53:31.434932+02:00,10
2022-03-28T09:53:31.435198+02:00,17
2022-03-28T09:53:31.435460+02:00,20
2022-03-28T09:53:31.435751+02:00,33
2022-03-28T09:53:31.436013+02:00,40
2022-03-28T09:53:31.436342+02:00,38
2022-03-28T09:53:31.436616+02:00,40
2022-03-28T09:53:31.477059+02:00,52
2022-03-28T09:53:31.477482+02:00,57
2022-03-28T09:53:31.477770+02:00,58
2022-03-28T09:53:31.478043+02:00,68
2022-03-28T09:53:31.478360+02:00,81
2022-03-28T09:53:31.478629+02:00,109
2022-03-28T09:53:31.478894+02:00,144
2022-03-28T09:53:31.479157+02:00,141
2022-03-28T09:53:31.479421+02:00,116
2022-03-28T09:53:31.479683+02:00,89
2022-03-28T09:53:31.479943+02:00,71
2022-03-28T09:53:31.480201+02:00,77
2022-03-28T09:53:31.482425+02:00,101
2022-03-28T09:53:31.482718+02:00,128
2022-03-28T09:53:31.482987+02:00,113
2022-03-28T09:53:31.483280+02:00,69
2022-03-28T09:53:31.483554+02:00,43
2022-03-28T09:53:31.483819+02:00,26
2022-03-28T09:53:31.485008+02:00,5
2022-03-28T09:53:31.485272+02:00,-7
2022-03-28T09:53:31.496994+02:00,-13
2022-03-28T09:53:31.497361+02:00,-13
2022-03-28T09:53:31.497644+02:00,-2
2022-03-28T09:53:31.497916+02:00,-17
2022-03-28T09:53:31.498221+02:00,-40
2022-03-28T09:53:31.498499+02:00,-55
2022-03-28T09:53:31.498772+02:00,-44
2022-03-28T09:53:31.499039+02:00,-7
2022-03-28T09:53:31.499304+02:00,42
2022-03-28T09:53:31.499565+02:00,49
2022-03-28T09:53:31.499824+02:00,21
2022-03-28T09:53:31.500083+02:00,16
2022-03-28T09:53:31.500348+02:00,39
2022-03-28T09:53:31.531003+02:00,58
2022-03-28T09:53:31.531349+02:00,52
2022-03-28T09:53:31.531633+02:00,33
2022-03-28T09:53:31.531940+02:00,19
2022-03-28T09:53:31.532218+02:00,21
2022-03-28T09:53:31.532489+02:00,22
2022-03-28T09:53:31.532758+02:00,35
2022-03-28T09:53:31.533022+02:00,50
2022-03-28T09:53:31.533327+02:00,38
2022-03-28T09:53:31.533591+02:00,28
2022-03-28T09:53:31.533853+02:00,29
2022-03-28T09:53:31.534114+02:00,39
2022-03-28T09:53:31.545714+02:00,45
2022-03-28T09:53:31.546036+02:00,40
2022-03-28T09:53:31.546345+02:00,54
2022-03-28T09:53:31.546616+02:00,84
2022-03-28T09:53:31.546877+02:00,73
2022-03-28T09:53:31.547138+02:00,48
2022-03-28T09:53:31.547402+02:00,42
2022-03-28T09:53:31.547663+02:00,51
2022-03-28T09:53:31.547924+02:00,56
2022-03-28T09:53:31.548217+02:00,64
2022-03-28T09:53:31.548487+02:00,73
2022-03-28T09:53:31.548746+02:00,68
2022-03-28T09:53:31.549004+02:00,49
2022-03-28T09:53:31.570749+02:00,52
2022-03-28T09:53:31.571112+02:00,84
2022-03-28T09:53:31.571393+02:00,102
2022-03-28T09:53:31.571661+02:00,92
2022-03-28T09:53:31.571929+02:00,90
2022-03-28T09:53:31.572194+02:00,83
2022-03-28T09:53:31.572459+02:00,74
2022-03-28T09:53:31.572726+02:00,83
2022-03-28T09:53:31.572992+02:00,91
2022-03-28T09:53:31.573262+02:00,85
2022-03-28T09:53:31.573529+02:00,81
2022-03-28T09:53:31.573790+02:00,68
2022-03-28T09:53:31.602244+02:00,59
2022-03-28T09:53:31.602593+02:00,64
2022-03-28T09:53:31.602878+02:00,83
2022-03-28T09:53:31.603150+02:00,109
2022-03-28T09:53:31.603425+02:00,92
2022-03-28T09:53:31.603691+02:00,57
2022-03-28T09:53:31.603955+02:00,48
2022-03-28T09:53:31.604220+02:00,53
2022-03-28T09:53:31.604536+02:00,57
2022-03-28T09:53:31.604804+02:00,50
2022-03-28T09:53:31.605066+02:00,58
2022-03-28T09:53:31.605327+02:00,73
2022-03-28T09:53:31.605588+02:00,72
2022-03-28T09:53:31.629518+02:00,72
2022-03-28T09:53:31.629896+02:00,106
2022-03-28T09:53:31.630179+02:00,140
2022-03-28T09:53:31.630449+02:00,125
2022-03-28T09:53:31.630769+02:00,101
2022-03-28T09:53:31.631037+02:00,96
2022-03-28T09:53:31.631303+02:00,108
2022-03-28T09:53:31.631570+02:00,122
2022-03-28T09:53:31.631834+02:00,133
2022-03-28T09:53:31.632096+02:00,134
2022-03-28T09:53:31.632361+02:00,124
2022-03-28T09:53:31.632621+02:00,136
2022-03-28T09:53:31.644478+02:00,155
2022-03-28T09:53:31.644807+02:00,140
2022-03-28T09:53:31.645083+02:00,128
2022-03-28T09:53:31.645347+02:00,123
2022-03-28T09:53:31.645614+02:00,112
2022-03-28T09:53:31.645892+02:00,97
2022-03-28T09:53:31.646159+02:00,102
2022-03-28T09:53:31.646466+02:00,113
2022-03-28T09:53:31.646736+02:00,115
2022-03-28T09:53:31.647049+02:00,102
2022-03-28T09:53:31.647318+02:00,85
2022-03-28T09:53:31.647578+02:00,56
2022-03-28T09:53:31.647837+02:00,29
2022-03-28T09:53:31.669504+02:00,32
2022-03-28T09:53:31.669847+02:00,60
2022-03-28T09:53:31.670123+02:00,75
2022-03-28T09:53:31.670385+02:00,67
2022-03-28T09:53:31.670658+02:00,45
2022-03-28T09:53:31.670935+02:00,54
2022-03-28T09:53:31.671201+02:00,70
2022-03-28T09:53:31.671467+02:00,66
2022-03-28T09:53:31.671730+02:00,42
2022-03-28T09:53:31.671987+02:00,40
2022-03-28T09:53:31.672245+02:00,60
2022-03-28T09:53:31.672503+02:00,76
2022-03-28T09:53:31.691996+02:00,66
2022-03-28T09:53:31.692378+02:00,44
2022-03-28T09:53:31.692666+02:00,43
2022-03-28T09:53:31.692933+02:00,41
2022-03-28T09:53:31.693201+02:00,55
2022-03-28T09:53:31.693465+02:00,92
2022-03-28T09:53:31.693729+02:00,109
2022-03-28T09:53:31.693994+02:00,82
2022-03-28T09:53:31.694260+02:00,66
2022-03-28T09:53:31.694552+02:00,75
2022-03-28T09:53:31.694819+02:00,92
2022-03-28T09:53:31.695080+02:00,100
2022-03-28T09:53:31.695343+02:00,92
2022-03-28T09:53:31.719507+02:00,66
2022-03-28T09:53:31.719847+02:00,36
2022-03-28T09:53:31.720127+02:00,18
2022-03-28T09:53:31.720397+02:00,9
2022-03-28T09:53:31.720665+02:00,21
2022-03-28T09:53:31.720933+02:00,49
2022-03-28T09:53:31.721198+02:00,88
2022-03-28T09:53:31.721467+02:00,93
2022-03-28T09:53:31.721733+02:00,80
2022-03-28T09:53:31.721996+02:00,68
2022-03-28T09:53:31.722254+02:00,61
2022-03-28T09:53:31.722516+02:00,69
2022-03-28T09:53:31.743224+02:00,93
2022-03-28T09:53:31.743572+02:00,109
2022-03-28T09:53:31.743861+02:00,89
2022-03-28T09:53:31.744128+02:00,52
2022-03-28T09:53:31.744434+02:00,28
2022-03-28T09:53:31.744715+02:00,39
2022-03-28T09:53:31.744982+02:00,67
2022-03-28T09:53:31.745245+02:00,75
2022-03-28T09:53:31.745515+02:00,56
2022-03-28T09:53:31.745815+02:00,26
2022-03-28T09:53:31.746080+02:00,2
2022-03-28T09:53:31.746367+02:00,10
2022-03-28T09:53:31.746636+02:00,38
2022-03-28T09:53:31.767014+02:00,42
2022-03-28T09:53:31.767373+02:00,29
2022-03-28T09:53:31.767658+02:00,16
2022-03-28T09:53:31.767927+02:00,10
2022-03-28T09:53:31.768222+02:00,6
2022-03-28T09:53:31.768500+02:00,-5
2022-03-28T09:53:31.768766+02:00,-14
2022-03-28T09:53:31.769032+02:00,-8
2022-03-28T09:53:31.769296+02:00,26
2022-03-28T09:53:31.769562+02:00,35
2022-03-28T09:53:31.769827+02:00,8
2022-03-28T09:53:31.770089+02:00,-3
2022-03-28T09:53:31.789486+02:00,-8
2022-03-28T09:53:31.789827+02:00,-18
2022-03-28T09:53:31.790105+02:00,-35
2022-03-28T09:53:31.790371+02:00,-37
2022-03-28T09:53:31.790635+02:00,-17
2022-03-28T09:53:31.790897+02:00,-7
2022-03-28T09:53:31.791158+02:00,11
2022-03-28T09:53:31.791423+02:00,-6
2022-03-28T09:53:31.791689+02:00,-36
2022-03-28T09:53:31.791980+02:00,-25
2022-03-28T09:53:31.792250+02:00,-6
2022-03-28T09:53:31.792509+02:00,5
2022-03-28T09:53:31.792770+02:00,6
2022-03-28T09:53:31.815757+02:00,-1
2022-03-28T09:53:31.816122+02:00,-4
2022-03-28T09:53:31.816436+02:00,1
2022-03-28T09:53:31.816704+02:00,9
2022-03-28T09:53:31.817028+02:00,-2
2022-03-28T09:53:31.817298+02:00,7
2022-03-28T09:53:31.817564+02:00,41
2022-03-28T09:53:31.817827+02:00,48
2022-03-28T09:53:31.818089+02:00,28
2022-03-28T09:53:31.818351+02:00,-1
2022-03-28T09:53:31.818611+02:00,-11
2022-03-28T09:53:31.818870+02:00,-1
2022-03-28T09:53:31.840723+02:00,0
2022-03-28T09:53:31.841072+02:00,-2
2022-03-28T09:53:31.841352+02:00,2
2022-03-28T09:53:31.841623+02:00,21
2022-03-28T09:53:31.841891+02:00,53
2022-03-28T09:53:31.842168+02:00,59
2022-03-28T09:53:31.842438+02:00,38
2022-03-28T09:53:31.842701+02:00,34
2022-03-28T09:53:31.842963+02:00,35
2022-03-28T09:53:31.843225+02:00,26
2022-03-28T09:53:31.843484+02:00,33
2022-03-28T09:53:31.843742+02:00,59
2022-03-28T09:53:31.844001+02:00,88
2022-03-28T09:53:31.864531+02:00,90
2022-03-28T09:53:31.864931+02:00,73
2022-03-28T09:53:31.865214+02:00,64
2022-03-28T09:53:31.865484+02:00,64
2022-03-28T09:53:31.865801+02:00,71
2022-03-28T09:53:31.866073+02:00,82
2022-03-28T09:53:31.866369+02:00,73
2022-03-28T09:53:31.866640+02:00,65
2022-03-28T09:53:31.866904+02:00,83
2022-03-28T09:53:31.867166+02:00,85
2022-03-28T09:53:31.867426+02:00,80
2022-03-28T09:53:31.867686+02:00,71
2022-03-28T09:53:31.887084+02:00,50
2022-03-28T09:53:31.887636+02:00,28
2022-03-28T09:53:31.888058+02:00,26
2022-03-28T09:53:31.888460+02:00,33
2022-03-28T09:53:31.888858+02:00,35
2022-03-28T09:53:31.889257+02:00,26
2022-03-28T09:53:31.889717+02:00,12
2022-03-28T09:53:31.890122+02:00,13
2022-03-28T09:53:31.890522+02:00,8
2022-03-28T09:53:31.890942+02:00,-6
2022-03-28T09:53:31.891338+02:00,-23
2022-03-28T09:53:31.891727+02:00,-28
2022-03-28T09:53:31.892116+02:00,-26
2022-03-28T09:53:31.913329+02:00,-38
2022-03-28T09:53:31.913828+02:00,-51
2022-03-28T09:53:31.914239+02:00,-29
2022-03-28T09:53:31.914705+02:00,-26
2022-03-28T09:53:31.915106+02:00,-37
2022-03-28T09:53:31.915501+02:00,-27
2022-03-28T09:53:31.915898+02:00,-4
2022-03-28T09:53:31.916385+02:00,-5
2022-03-28T09:53:31.916810+02:00,-23
2022-03-28T09:53:31.917217+02:00,-37
2022-03-28T09:53:31.917616+02:00,-43
2022-03-28T09:53:31.918006+02:00,-53
2022-03-28T09:53:31.937072+02:00,-67
2022-03-28T09:53:31.937572+02:00,-77
2022-03-28T09:53:31.937988+02:00,-87
2022-03-28T09:53:31.938445+02:00,-75
2022-03-28T09:53:31.938848+02:00,-54
2022-03-28T09:53:31.939240+02:00,-37
2022-03-28T09:53:31.939634+02:00,-20
2022-03-28T09:53:31.940024+02:00,8
2022-03-28T09:53:31.940415+02:00,42
2022-03-28T09:53:31.940846+02:00,56
2022-03-28T09:53:31.941254+02:00,25
2022-03-28T09:53:31.941646+02:00,-21
2022-03-28T09:53:31.942068+02:00,-35
2022-03-28T09:53:31.962114+02:00,-9
2022-03-28T09:53:31.962632+02:00,-22
2022-03-28T09:53:31.963051+02:00,-59
2022-03-28T09:53:31.963520+02:00,-76
2022-03-28T09:53:31.963929+02:00,-83
2022-03-28T09:53:31.964328+02:00,-73
2022-03-28T09:53:31.964731+02:00,-49
2022-03-28T09:53:31.965129+02:00,-24
2022-03-28T09:53:31.965525+02:00,-1
2022-03-28T09:53:31.965984+02:00,33
2022-03-28T09:53:31.966418+02:00,41
2022-03-28T09:53:31.966819+02:00,21
2022-03-28T09:53:31.984611+02:00,12
2022-03-28T09:53:31.985184+02:00,48
2022-03-28T09:53:31.985660+02:00,93
2022-03-28T09:53:31.986121+02:00,120
2022-03-28T09:53:31.986624+02:00,134
2022-03-28T09:53:31.987113+02:00,146
2022-03-28T09:53:31.987573+02:00,151
2022-03-28T09:53:31.988031+02:00,152
2022-03-28T09:53:31.988489+02:00,183
2022-03-28T09:53:31.988941+02:00,205
2022-03-28T09:53:31.989446+02:00,211
2022-03-28T09:53:31.989908+02:00,229
2022-03-28T09:53:31.990356+02:00,214
2022-03-28T09:53:32.010879+02:00,179
2022-03-28T09:53:32.011449+02:00,147
2022-03-28T09:53:32.011915+02:00,115
2022-03-28T09:53:32.012372+02:00,97
2022-03-28T09:53:32.012822+02:00,86
2022-03-28T09:53:32.013333+02:00,69
2022-03-28T09:53:32.013799+02:00,43
2022-03-28T09:53:32.014257+02:00,25
2022-03-28T09:53:32.014775+02:00,22
2022-03-28T09:53:32.015233+02:00,26
2022-03-28T09:53:32.015738+02:00,16
2022-03-28T09:53:32.016203+02:00,-2
2022-03-28T09:53:32.042106+02:00,-17
2022-03-28T09:53:32.042657+02:00,-30
2022-03-28T09:53:32.043185+02:00,-39
2022-03-28T09:53:32.043663+02:00,-57
2022-03-28T09:53:32.044120+02:00,-76
2022-03-28T09:53:32.044645+02:00,-86
2022-03-28T09:53:32.045117+02:00,-81
2022-03-28T09:53:32.045577+02:00,-87
2022-03-28T09:53:32.046094+02:00,-105
2022-03-28T09:53:32.046655+02:00,-113
2022-03-28T09:53:32.047104+02:00,-107
2022-03-28T09:53:32.047514+02:00,-87
2022-03-28T09:53:32.047907+02:00,-71
2022-03-28T09:53:32.059636+02:00,-57
2022-03-28T09:53:32.060115+02:00,-41
2022-03-28T09:53:32.060522+02:00,-37
2022-03-28T09:53:32.060989+02:00,-51
2022-03-28T09:53:32.061391+02:00,-58
2022-03-28T09:53:32.061780+02:00,-51
2022-03-28T09:53:32.062166+02:00,-33
2022-03-28T09:53:32.062550+02:00,-14
2022-03-28T09:53:32.062930+02:00,5
2022-03-28T09:53:32.063324+02:00,25
2022-03-28T09:53:32.063709+02:00,39
2022-03-28T09:53:32.064090+02:00,51
2022-03-28T09:53:32.083387+02:00,73
2022-03-28T09:53:32.083992+02:00,88
2022-03-28T09:53:32.084458+02:00,46
2022-03-28T09:53:32.084869+02:00,28
2022-03-28T09:53:32.085244+02:00,45
2022-03-28T09:53:32.085633+02:00,69
2022-03-28T09:53:32.086021+02:00,90
2022-03-28T09:53:32.086452+02:00,86
2022-03-28T09:53:32.086845+02:00,51
2022-03-28T09:53:32.087212+02:00,25
2022-03-28T09:53:32.087604+02:00,35
2022-03-28T09:53:32.087982+02:00,56
2022-03-28T09:53:32.088368+02:00,82
2022-03-28T09:53:32.108370+02:00,89
2022-03-28T09:53:32.108851+02:00,87
2022-03-28T09:53:32.109257+02:00,92
2022-03-28T09:53:32.109646+02:00,116
2022-03-28T09:53:32.110033+02:00,124
2022-03-28T09:53:32.110423+02:00,107
2022-03-28T09:53:32.110831+02:00,98
2022-03-28T09:53:32.111230+02:00,99
2022-03-28T09:53:32.111624+02:00,103
2022-03-28T09:53:32.112023+02:00,108
2022-03-28T09:53:32.112442+02:00,133
2022-03-28T09:53:32.112836+02:00,140
2022-03-28T09:53:32.132100+02:00,125
2022-03-28T09:53:32.132594+02:00,130
2022-03-28T09:53:32.133003+02:00,132
2022-03-28T09:53:32.133394+02:00,128
2022-03-28T09:53:32.133785+02:00,136
2022-03-28T09:53:32.134172+02:00,149
2022-03-28T09:53:32.134581+02:00,151
2022-03-28T09:53:32.134980+02:00,131
2022-03-28T09:53:32.135367+02:00,102
2022-03-28T09:53:32.135775+02:00,104
2022-03-28T09:53:32.136168+02:00,119
2022-03-28T09:53:32.136589+02:00,129
2022-03-28T09:53:32.136989+02:00,128
2022-03-28T09:53:32.157136+02:00,130
2022-03-28T09:53:32.157617+02:00,129
2022-03-28T09:53:32.158025+02:00,122
2022-03-28T09:53:32.158412+02:00,116
2022-03-28T09:53:32.158799+02:00,107
2022-03-28T09:53:32.159187+02:00,107
2022-03-28T09:53:32.159608+02:00,107
2022-03-28T09:53:32.160005+02:00,133
2022-03-28T09:53:32.160415+02:00,146
2022-03-28T09:53:32.160823+02:00,129
2022-03-28T09:53:32.161217+02:00,109
2022-03-28T09:53:32.161604+02:00,106
2022-03-28T09:53:32.180854+02:00,122
2022-03-28T09:53:32.181382+02:00,154
2022-03-28T09:53:32.181794+02:00,166
2022-03-28T09:53:32.182251+02:00,154
2022-03-28T09:53:32.182640+02:00,146
2022-03-28T09:53:32.183020+02:00,140
2022-03-28T09:53:32.183425+02:00,130
2022-03-28T09:53:32.183811+02:00,108
2022-03-28T09:53:32.184197+02:00,82
2022-03-28T09:53:32.184602+02:00,48
2022-03-28T09:53:32.184988+02:00,49
2022-03-28T09:53:32.185370+02:00,88
2022-03-28T09:53:32.185822+02:00,130
2022-03-28T09:53:32.205882+02:00,116
2022-03-28T09:53:32.206439+02:00,66
2022-03-28T09:53:32.206884+02:00,32
2022-03-28T09:53:32.207378+02:00,18
2022-03-28T09:53:32.207858+02:00,10
2022-03-28T09:53:32.208488+02:00,10
2022-03-28T09:53:32.210091+02:00,32
2022-03-28T09:53:32.210872+02:00,41
2022-03-28T09:53:32.211662+02:00,28
2022-03-28T09:53:32.215554+02:00,-2
2022-03-28T09:53:32.216983+02:00,-27
2022-03-28T09:53:32.217940+02:00,-37
2022-03-28T09:53:32.229820+02:00,-25
2022-03-28T09:53:32.230761+02:00,-11
2022-03-28T09:53:32.231563+02:00,-17
2022-03-28T09:53:32.232296+02:00,-28
2022-03-28T09:53:32.233021+02:00,-22
2022-03-28T09:53:32.233775+02:00,-2
2022-03-28T09:53:32.234537+02:00,6
2022-03-28T09:53:32.235164+02:00,11
2022-03-28T09:53:32.235901+02:00,24
2022-03-28T09:53:32.236712+02:00,26
2022-03-28T09:53:32.237404+02:00,40
2022-03-28T09:53:32.238684+02:00,54
2022-03-28T09:53:32.240238+02:00,68
2022-03-28T09:53:32.254873+02:00,85
2022-03-28T09:53:32.256487+02:00,66
2022-03-28T09:53:32.258251+02:00,19
2022-03-28T09:53:32.260026+02:00,5
2022-03-28T09:53:32.261319+02:00,27
2022-03-28T09:53:32.262577+02:00,55
2022-03-28T09:53:32.263842+02:00,67
2022-03-28T09:53:32.265096+02:00,56
2022-03-28T09:53:32.266906+02:00,51
2022-03-28T09:53:32.268011+02:00,49
2022-03-28T09:53:32.269034+02:00,58
2022-03-28T09:53:32.269967+02:00,97
2022-03-28T09:53:32.278505+02:00,122
